,خالق,صانع
وسي,0.5262281078359355,0.594010986711668
اثار,0.5262187719345093,0.6564141511917114
ويف,0.5262171070684086,0.5979919704523954
تذكر,0.5262032657861709,0.5930241629481315
##خيم,0.526197612285614,0.6064923533371517
بقرية,0.526177167892456,0.6359131336212158
الكا,0.5261737959725517,0.6198521873780659
لزم,0.5261713266372681,0.5505930483341217
الشق,0.5261693963637719,0.5722317603918222
##امين,0.5261541604995728,0.5878329277038574
مقا,0.5261460130031292,0.5685265431037316
وفهم,0.5261341333389282,0.6112396717071533
الزم,0.5261316829257541,0.5977593527899848
اكر,0.5261293649673462,0.6148995757102966
منبر,0.5261282920837402,0.6127998232841492
بمر,0.5261261781056722,0.5911051829655966
##يني,0.5261163906804447,0.5846756419231152
الشر,0.526111975312233,0.5892898190234389
##خه,0.5261072119077047,0.5403742293516794
للن,0.5260972952520525,0.5785085091719756
انها,0.5260844826698303,0.5989033579826355
أفر,0.5260824398560957,0.5839840643333666
الزور,0.5260603576898575,0.5943012833595276
رق,0.5260438966123682,0.565096693603616
لب,0.5260428978155737,0.5447596928028211
زب,0.5260389839730611,0.581026694396647
كف,0.5260251181763272,0.5925592426643815
باي,0.5260193347930908,0.5666859149932861
معيش,0.5260178049405416,0.569150706132253
إياه,0.5260138064622879,0.6111295968294144
غش,0.5260104526366506,0.5968912616372108
لتق,0.5260091622670492,0.5841304130024381
##لامة,0.5260023772716522,0.5933563411235809
يتق,0.525999178737402,0.5647495448589325
بالعراق,0.5259814262390137,0.6235067844390869
##فاذ,0.5259792506694794,0.6002377867698669
تذهب,0.5259745458761851,0.5728323558966318
##فعل,0.5259696245193481,0.5991762280464172
وأرد,0.525968975490994,0.5944262444972992
حسان,0.5259631238877773,0.6055457809319099
المسح,0.5259605407714844,0.607374656200409
صف,0.5259564979034558,0.5861446501915915
عشرة,0.5259526610374451,0.5629603683948516
وتش,0.5259426751962075,0.5914752735541418
سير,0.5259337810178598,0.5920277411739031
##ميات,0.5259245336055756,0.5904116928577423
عز,0.525921262445904,0.5774673119423881
البن,0.5259194374084473,0.590593695640564
##هيل,0.5258983048525724,0.6189689256928184
سافر,0.5258942246437073,0.5486885905265808
ضاع,0.5258772644129667,0.5929991440339522
يسته,0.525870982143614,0.6002132793267568
مولا,0.5258695334196091,0.5954591209689776
هر,0.525856354739517,0.597566518932581
##ئة,0.525834495530409,0.5922194736845353
يصبح,0.525831962333006,0.5843597720651066
تمني,0.5258194804191589,0.6108823418617249
##عدة,0.5257933735847473,0.5487811923027038
المجاني,0.5257692337036133,0.5789240002632141
##عيان,0.5257555246353149,0.598893479867415
رأيت,0.5257540295850363,0.599682215823243
فالع,0.5257515870034695,0.5936280712485313
عتب,0.5257446187383988,0.5815716771518483
ارجع,0.5257397790749868,0.5812516212463379
واللي,0.5257277318409511,0.6026735901832581
##وجة,0.5257144570350647,0.5589482188224792
مرم,0.5256939947605133,0.603714378674825
##جرين,0.525691568851471,0.6212074756622314
##زور,0.5256869308650494,0.6125889644026756
بجن,0.5256848297058008,0.615745729360825
بطلا,0.5256704926490784,0.5971915483474731
##الب,0.525663321018219,0.589952380657196
##ضحى,0.5256554987281561,0.5840247459709644
رضا,0.5256487627824148,0.5842264559533861
العاز,0.5256384015083313,0.5884489417076111
درا,0.5256308696486733,0.5736062309958718
وجب,0.5256164421637853,0.5954484542210897
##عمه,0.5256059914827347,0.5554444789886475
##رفي,0.5256011684735616,0.5711193799972534
والتق,0.5256005319265219,0.5742841477577503
غائ,0.525591465143057,0.5871473229848422
##وته,0.5255544172680896,0.5744364689225736
##افر,0.5255460871590508,0.5981302592489455
##ومان,0.5254836678504944,0.6012020196233477
الوقود,0.5254746079444885,0.5768671333789825
طعن,0.5254609706096871,0.587914326509764
لنفسك,0.5254470109939575,0.5509534180164337
صدقت,0.5254400968551636,0.5609845966100693
فالم,0.5254195646659748,0.5992203926717913
##ايح,0.5254064202308655,0.5917628407478333
لوا,0.5254053056240082,0.5848558980226517
قائ,0.5253935679793358,0.587431401014328
واخر,0.5253835320472717,0.570064902305603
##كيه,0.5253739207983017,0.5724853575229645
وحمل,0.525363489985466,0.5926547460258007
جنوب,0.5253589600324631,0.6198872104287148
##ازى,0.5253560807969835,0.6179325315687392
بقتل,0.5253297819031609,0.5833930836783515
دوا,0.5253098939473813,0.6017855337032905
لخ,0.525299825838634,0.5509670087269374
تنت,0.5252717658877373,0.576069388538599
سئل,0.5252636522054672,0.5687264502048492
معت,0.5252513989158298,0.5731839395087698
##طيع,0.5252477278312048,0.5757381816705068
جع,0.5252073455241418,0.5790137225581754
شعيب,0.5251998245716095,0.5819136023521423
##مائهم,0.5251757502555847,0.5773709416389465
وعش,0.5251665830612182,0.5617817282676697
تنح,0.525153785943985,0.5871269345283509
رو,0.5251531424847516,0.5911115245385603
##فته,0.5251373708248138,0.5901934772729873
تود,0.5251307866790078,0.5481346520510587
عب,0.5251272560758445,0.5448456966239987
سه,0.5251128856952374,0.6036377824269809
وإنه,0.5250925421714783,0.6129696071147919
وعشرين,0.5250913500785828,0.5479958653450012
قريبة,0.5250909507274628,0.5846014857292176
غاف,0.5250812281261791,0.591499160636555
##امل,0.5250797337955899,0.5890112668275833
المصاب,0.5250765271484852,0.5794991850852966
تعم,0.5250630863010883,0.5710018202662468
الأثر,0.525053608417511,0.6017726778984069
تنطق,0.5250507990519205,0.5466546217600504
دير,0.5250429511070251,0.5958556532859802
يجيب,0.5250407636165619,0.5980950196584066
يبي,0.5250320828386715,0.5766111101422992
لرو,0.5250301659107208,0.573275605837504
##نين,0.5250253503521284,0.5939222673575083
وأخ,0.5249861885200847,0.5745648750753114
تسأل,0.5249815654754638,0.5616580522060395
مس,0.5249729768226021,0.5848076989253362
الفريق,0.5249618887901306,0.551470935344696
##يج,0.5249462532145637,0.5838172776358468
قر,0.5249333952602587,0.5868723706195229
ملم,0.5249086767435074,0.6039931558900409
سيف,0.5248839203800474,0.5816940605640412
معروفة,0.5248787999153137,0.6094637513160706
يسوي,0.5248759984970093,0.6147822737693787
ونع,0.5248445318295405,0.5823487616502322
##الط,0.5248439311981201,0.5456877748171488
يحملون,0.5248370170593262,0.5762538909912109
##ظام,0.5248141686121622,0.5750927329063416
ريا,0.5248131280144056,0.5848577693104744
وو,0.5248125861088435,0.5796666502952575
الرقي,0.5247980803251266,0.582864115635554
عدا,0.5247904216801679,0.58058300614357
##فيف,0.5247852563858032,0.5826018929481507
الانت,0.5247764587402344,0.6008967757225037
اوت,0.5247726440429688,0.5983037352561951
خب,0.5247707188957267,0.5590778647197617
مرض,0.5247693717479706,0.5992078900337219
الجب,0.524754944600557,0.5939219719485233
##ؤها,0.5247376364469528,0.5712734985351563
الإج,0.5247376163800558,0.6046166320641836
##ذكر,0.5247350177344154,0.5797546611112707
##اريف,0.5247297627585275,0.6014225057193211
استرجاع,0.5247178673744202,0.6027049422264099
##ؤوا,0.5247165651425071,0.5812388710353685
##شاء,0.5247145065894494,0.5844516524901757
وسع,0.524713259935379,0.5731355667114257
التقلي,0.5247043967247009,0.5855492949485779
##ويج,0.5246992707252502,0.5866755247116089
ونصف,0.5246879458427429,0.5748551487922668
وشك,0.5246848123414176,0.5944587375436511
راحت,0.524672232568264,0.582757119089365
أوضاع,0.5246637463569641,0.5412778854370117
##عتني,0.5246612032254537,0.6108150482177734
أمس,0.5246563576540705,0.5826909067267079
الذهاب,0.5246555209159851,0.6359075307846069
رواية,0.5246503353118896,0.5596696734428406
يضمن,0.5246424674987793,0.5863548219203949
نا,0.5246283603566033,0.5895784358893122
طرفه,0.5246120542287827,0.5802433763941129
مؤمن,0.5246093273162842,0.5506383776664734
##طها,0.5246001183986664,0.5473239421844482
مشار,0.5245904982089996,0.5658136606216431
فهي,0.5245806932449341,0.5867064637797219
وزع,0.5245788812637329,0.5837985515594483
السناب,0.5245712399482727,0.6005983461033214
جيدا,0.5245648111615863,0.5741333195141384
##يفة,0.5245214223861694,0.6090489268302918
حاله,0.5244970321655273,0.5824393630027771
##ثنين,0.524474173784256,0.604633167386055
يو,0.52446456639855,0.5854870091985773
بعرض,0.5244464874267578,0.5981564223766327
عر,0.5244303667356097,0.5838578409618802
شمو,0.5244276523590088,0.5786781072616577
غال,0.5244200891918607,0.5852710836463504
ثلاثين,0.5244165658950806,0.5829808712005615
فحل,0.524399857968092,0.5866129547357559
السيول,0.5243766705195109,0.5984912713368734
بدلا,0.5243611395359039,0.5555295497179031
##رحي,0.5243578652540842,0.5675697525342306
سوال,0.5243412554264069,0.6330547332763672
##عيه,0.5243381536923922,0.6036968643848712
ومح,0.5243299179352247,0.5893441094801977
يلا,0.5242853207247598,0.5801382093202501
فتي,0.5242592892770109,0.5745146798676458
ويص,0.5242475438863039,0.60827961191535
##وانه,0.5242409394545988,0.5984714166684584
عشاء,0.5242377898909829,0.5919799425385215
##رقى,0.5242325067520142,0.563531219959259
##داد,0.524226600632948,0.5624595039031085
نظمت,0.5242235461870829,0.5974874496459961
ستة,0.5242016911506653,0.5826008319854736
طلعت,0.5241806868995939,0.5705124757119587
الخلي,0.5241787336089394,0.5423293788324702
وتست,0.5241653139774616,0.5997083095403818
شكر,0.524161770939827,0.578130359450976
القول,0.5241580371345792,0.5719920162643705
العن,0.5241501752068015,0.5947399244588965
شم,0.5241034071696432,0.5859458998629922
ذكرا,0.5240887403488159,0.5613120347261429
باغ,0.524077153631619,0.5964151514428002
فجاء,0.5240745941797892,0.6175257116556168
حرس,0.5240711654935565,0.6106281621115548
##ها,0.5240523465213405,0.5738620358807037
وحفظ,0.5240500271320343,0.5973682641983032
ليلا,0.5240399031727402,0.5935934075602779
دري,0.5240386899779824,0.5979743652483996
##ينا,0.5240278622756401,0.5861742896959186
رمض,0.5240255296230316,0.5688957273960114
##ومها,0.524016934633255,0.6157671729723613
سلاما,0.5240137806305518,0.6029815903076758
ضعف,0.5239986734730857,0.5923478177615574
جمالك,0.5239956974983215,0.6177895069122314
الجع,0.5239837169647217,0.5781114995479584
رحل,0.5239779248833656,0.5745741434395313
ذه,0.5239742742134974,0.6013656121033889
##واتها,0.5239730605057308,0.5675978745732989
حمي,0.523972897125142,0.5928361192345619
ورث,0.5239602694144616,0.5712060974194453
##سكين,0.5239424109458923,0.5667930841445923
الجفا,0.5239288035561057,0.5960969609372756
ساح,0.5238981246948242,0.5944574996829033
صيام,0.5238962471485138,0.6022165318330129
ألح,0.5238839345318931,0.5686126819678715
##روب,0.5238794982433319,0.5740833699703216
##تي,0.523879196156155,0.570968298957898
##ناه,0.5238582380115986,0.5835720027486483
##وجا,0.523856008052826,0.5902325411637624
تهديه,0.5238233089447022,0.5895633816719055
خز,0.5238070640808496,0.5831979100520794
##نها,0.5238054990768433,0.5873932113518586
##سب,0.5237925459941228,0.5628869563341141
لاس,0.5237860977649689,0.5896071791648865
الفرج,0.5237658818562826,0.5772059162457784
بالش,0.523761131307658,0.5871371197349885
إعلان,0.5237543185551962,0.5771911938985189
غد,0.5237529703292502,0.5890775479107018
##عيد,0.5237521372343364,0.5737928089342619
لام,0.5237426420052846,0.5946866750717164
الماء,0.5237361674662679,0.5932128611020744
##زف,0.5237034112215042,0.5852009356021881
تعلم,0.5237019402640206,0.5562662210438277
الوقت,0.5237009227275848,0.5832252204418182
مرج,0.5236995150645574,0.596893705924352
العجوز,0.5236791968345642,0.5488747358322144
فكره,0.5236691236495972,0.6163416504859924
البلاء,0.5236676894128323,0.585382092744112
##ائهم,0.5236646234989166,0.5694304789815631
السم,0.52365509668986,0.5704383986691633
##قطع,0.5236468553543091,0.5691958427429199
والتس,0.5236368775367737,0.5982583165168762
##موت,0.5236359967125787,0.5794814692603217
##لوم,0.5236333459615707,0.5685986205935478
والبا,0.5236275281224932,0.5987079398972648
كبد,0.5236129682996998,0.5341775793096294
بمق,0.5236081793904305,0.5747679710388184
المسك,0.5236017580690056,0.5708775438111404
بنعم,0.5235986918210983,0.5725472450256348
بمث,0.523595758846828,0.6134853107588631
تكلم,0.5235934765899882,0.578248143196106
البرو,0.5235900553790006,0.5752917663617567
##وطة,0.5235794186592102,0.5926173627376556
حس,0.5235775349771276,0.5841201973312041
الفم,0.5235691368579865,0.6015368521213531
##روة,0.5235652029514313,0.5883976651562585
##بكاء,0.5235527753829956,0.5768020749092102
##مم,0.5235474109649658,0.5867450535297394
الحاس,0.5235403418540955,0.5778091371059417
بالو,0.5235202515125275,0.5878135251998902
الناش,0.5235132873058319,0.574865460395813
##ائك,0.5235110734190259,0.5772251061030796
شق,0.5235015346723444,0.5780424019869637
حلو,0.5234970033168793,0.5850591188127344
وفق,0.5234872996807098,0.5674261450767517
##بطه,0.5234872475266457,0.5686047598719597
حبه,0.5234855289260546,0.5750191857417425
الخامس,0.5234827995300293,0.5761251846949259
##لهوب,0.5234719713528951,0.5893620252609253
يسيء,0.5234488248825073,0.58694988489151
والشت,0.523444414138794,0.5905083815256754
يك,0.5234416670115419,0.580751005993333
الدي,0.5234401438917432,0.5842374988964626
السد,0.5234315081646568,0.5897663925823412
والأد,0.5234189563327365,0.5880489746729533
والإع,0.5234147906303406,0.5978337526321411
ينصح,0.5234037041664124,0.6025062203407288
الأربعاء,0.5233892798423767,0.5962914824485779
##وسع,0.5233871638774872,0.546662300825119
##اقب,0.5233792532235384,0.5726953018456697
حسب,0.5233700110444001,0.5615667929606778
سب,0.5233607635353551,0.5763967831929525
حمل,0.5233544067100242,0.5731965457951581
##اسات,0.5233257455485207,0.5400022523743766
##اعف,0.5233193784952164,0.5613636747002602
تري,0.5233010542698395,0.5844302804042132
الكامل,0.5232525219519933,0.6248032833848681
لعام,0.523230254650116,0.571528156598409
ودم,0.5232215214658666,0.57653644129082
الصم,0.5232120752334595,0.5892321248849233
عينا,0.5232096251688505,0.5954782429494356
الفرو,0.5232070982456207,0.5884374678134918
##خن,0.5231969165802002,0.5835748672485351
هيا,0.5231779742808569,0.5927327800364721
عواد,0.5231674313545227,0.5484104514122009
منز,0.5231628119945526,0.5987115610729564
اجمع,0.5231543694223676,0.5897728630474636
##عج,0.523153355247096,0.5886368699241102
مدن,0.5231499671936035,0.5338667929172516
##لتون,0.5231390595436096,0.5678499341011047
كتاب,0.5231225967407227,0.6063360869884491
تبعث,0.5230937829384437,0.5691159482185657
##لاء,0.5230544942548905,0.5831677074404968
غيرهم,0.5230501741170883,0.54014453291893
المو,0.5230396607747445,0.5722181888727041
بوص,0.5230345070362091,0.5871018767356873
##تس,0.523015328428962,0.5651695294813677
الإب,0.5229874508721488,0.574255611215319
عطا,0.5229846217802593,0.5785438801561084
يطول,0.5229701101779938,0.576802134513855
المب,0.5229700282216072,0.5907603790983558
##افق,0.5229659676551819,0.5206011732419332
##شك,0.5229596590453928,0.5865295922214334
نزع,0.522950037529594,0.5780334347172787
##رجع,0.5229400177796681,0.5651077588399251
قلت,0.5229199336333709,0.5764484207738529
ضل,0.5229037925601006,0.5812263871942248
##ديت,0.5229020416736603,0.5595716834068298
##وتين,0.5229003777106603,0.604466587305069
شب,0.5228930955201807,0.5753783680183787
جوان,0.5228875014517043,0.585534758037991
الحب,0.5228769546848232,0.5828722134485083
طمع,0.5228667050600052,0.5522030621767045
##عد,0.5228535454135296,0.556253648740201
نوع,0.5228461623191833,0.5869255065917969
##بيت,0.5228407382965088,0.569073940316836
والثالث,0.5228255838155746,0.5854513645172119
يسر,0.5228153175777859,0.5929954767227172
يلقي,0.5228086163600286,0.5710214078426361
##رث,0.5227966031857899,0.5606511660984584
عدي,0.5227900901809335,0.5808886867016554
النت,0.5227798819541931,0.5472949147224426
##صرف,0.5227792888879776,0.5831627815961837
البص,0.5227612495422364,0.5898637801408768
ساف,0.5227551721036434,0.5893130823969841
يدري,0.5227530300617218,0.5638460457324982
العط,0.5227282849641947,0.5579275030356187
يلت,0.5227242807547251,0.5648520886898041
##باه,0.5227171331644058,0.593997930486997
فاز,0.5227146049340566,0.6023009958721343
اه,0.5227129757404327,0.6139139235019684
النقل,0.5227121710777283,0.6033015251159668
عج,0.5227120402786467,0.5896841994038334
##ذكره,0.5226992070674896,0.584432065486908
نسيت,0.5226959824562073,0.588653028011322
سيم,0.52268100636346,0.5920716183526176
وصوت,0.5226619442303976,0.6059041619300842
ولغ,0.522648674249649,0.581995689868927
يسمى,0.5226394757628441,0.5908069610595703
يغير,0.5226381023724874,0.5929413437843323
##فهم,0.5226295607931474,0.5591992069693172
حلف,0.522606023260065,0.5608479163131198
إسم,0.5226057469844818,0.6027773916721344
التى,0.5226039091746012,0.593131422996521
وق,0.522593385793946,0.5937930722579812
زر,0.5225846873862403,0.5678342226005736
القدر,0.5225665832941349,0.59812275492228
##ات,0.522550212989733,0.5740006043494327
##انس,0.5225445421842428,0.5656483219220088
##جاد,0.5225361055798001,0.5725846588611603
##ساء,0.5225258752703666,0.5838704720139504
ألي,0.5225130801017468,0.6027064277575567
يقتصر,0.522512674331665,0.6124922037124634
أعين,0.5225123437968168,0.5749428285793825
انعم,0.5225049753983816,0.5672544141610464
التح,0.5224970181783041,0.5846892992655436
##ائله,0.522494722635318,0.5783292719951043
##دمت,0.5224791049957276,0.5480943083763122
لحظ,0.5224699179331461,0.5682317217191061
ظبي,0.5224682767140237,0.5722293963557795
##ناف,0.5224642276763916,0.582420963048935
متن,0.5224510057405992,0.5786275852810253
اللط,0.5224508792161942,0.5938024371862411
للقلب,0.5224401652812958,0.5922322869300842
واز,0.5224384006701017,0.6035096331646568
الاسم,0.522424062093099,0.5704063574473063
عاب,0.5223694175481797,0.5668229311704636
المعروف,0.5223616324365139,0.5980212725698948
ول,0.5223553014583275,0.5772721535358273
##فات,0.5223548356876817,0.5767135453778643
##جمع,0.5223412166039149,0.5680021295944849
غني,0.5223392365556775,0.5823613161390478
##كال,0.5223220388094584,0.5768537223339081
وإع,0.5223150799671809,0.585218588511149
##والي,0.5223079035058618,0.5782979540526867
ولس,0.5223025348451402,0.5784833828608195
##قوب,0.5223020687699318,0.5749101340770721
اخت,0.5222772743020739,0.563433187348502
خلاله,0.5222718119621277,0.6096736391385397
العصر,0.5222670982281367,0.5709416369597117
وبا,0.5222625972009173,0.5990428153206321
##وتكم,0.5222622156143188,0.587013840675354
بمؤ,0.522260824839274,0.6250349084536234
يخت,0.5222512086232504,0.5390794475873312
ساك,0.5222381353378296,0.6175010800361633
##ايب,0.5222302873929342,0.5751317342122396
##ئتين,0.5222145617008209,0.5407137870788574
##وظ,0.5222135782241821,0.5800600051879883
حدث,0.522197037935257,0.5672668261187417
وأغ,0.5221814811229706,0.5879284246214505
وبلا,0.522174783051014,0.6019304320216179
##الى,0.5221746474504471,0.580444848537445
حظ,0.5221614654247577,0.5804869715984051
##لوي,0.5221491555372874,0.5670848389466604
##ضعه,0.5221430063247681,0.5961265563964844
##رر,0.5221132106251187,0.5762612952126397
ولك,0.522108276685079,0.5744863549868265
حف,0.5220979189872742,0.5944545078277588
##ؤه,0.5220918267492264,0.5812574781122661
المدي,0.5220867097377777,0.6083066165447235
ناجي,0.5220833859945598,0.5626188924438075
تهوي,0.5220780992830122,0.5991911114873113
فاق,0.5220554045268467,0.5879605997885976
##عث,0.521989481896162,0.556029099225998
##عه,0.5219832215044233,0.5877926733758715
وعمر,0.5219623744487762,0.5847069323062897
##باب,0.521954920142889,0.5793512370437384
غصن,0.5219539471647956,0.5514036091891202
##اجه,0.5219209045171738,0.5745929814875126
##رية,0.5219106893790396,0.5834460352596483
يسمع,0.5218918263912201,0.5850647449493408
الثدي,0.5218881517648697,0.5782380551099777
المتن,0.5218514972611478,0.5823278285955128
##نتين,0.521824856599172,0.550451934337616
ريد,0.5218243996302286,0.5907106730673048
##هرت,0.5218140482902527,0.5633181929588318
##لمة,0.5218064188957214,0.5895440379778544
الفري,0.5217906385660172,0.5727072209119797
وردا,0.5217894375324249,0.5830518821875255
##قات,0.5217823187510172,0.5711079438527426
نزلت,0.5217777788639069,0.600583627820015
##ق,0.5217597887357768,0.5448489023111072
سابقه,0.5217549204826355,0.5176787972450256
الباب,0.5217524724347251,0.5922344752720424
جرا,0.5217407020655546,0.6085775313955365
قالا,0.5217154622077942,0.6182072520256042
أولا,0.5217086523771286,0.5980417782610113
أقر,0.5217085076229913,0.5938729679300672
سجد,0.5216980973879496,0.5683913206060728
بث,0.5216925983075742,0.5853156005894696
##صنع,0.5216764310995737,0.5815924406051636
ذن,0.5216690748929977,0.6264722049236298
الانق,0.5216599702835083,0.5465231537818909
ومره,0.5216558078924814,0.6013139883677164
ندعو,0.5216537714004517,0.6064911484718323
##بيك,0.5216453881824717,0.5780376266030705
##ادت,0.5216444958658779,0.5665067749864915
تمس,0.521595474332571,0.5606038918097814
ثنا,0.5215635755482841,0.5621901995995465
والدا,0.5215599611401558,0.5655101463198662
والمك,0.5215516338745753,0.5882314890623093
يعرف,0.5215329852971163,0.5706716017289595
##نزير,0.5215274095535278,0.5693818926811218
الفي,0.5215239089268905,0.5985442033180823
مصمم,0.5215160131454468,0.5854788541793823
اقدم,0.5214923024177551,0.5635555684566498
##جام,0.5214904894431432,0.5813454753822751
وجل,0.5214832417666913,0.5816631272435189
وثق,0.5214603617787361,0.5653441175818443
وبالن,0.5214548975229263,0.6052882492542266
##دون,0.5214480616544422,0.5603285478918176
لاتن,0.5214400887489319,0.580748438835144
##اصرين,0.5214273929595947,0.571556806564331
##وعد,0.5214205645024776,0.5342043079435825
غب,0.521418530113843,0.5869751761154253
والاك,0.5213984747727712,0.568678100903829
##انته,0.5213941931724548,0.626447319984436
تعا,0.5213825936410942,0.5811833119859883
الاختبار,0.5213823914527893,0.5549005270004272
هار,0.5213533076975081,0.5815895133548312
واشت,0.5213497628768285,0.5889807542165121
بجميع,0.5213442295789719,0.5764303505420685
فالح,0.5213413909077644,0.6053621768951416
يكثر,0.5213381520339421,0.5801400031362262
لأول,0.521334191163381,0.5613627036412557
تبرز,0.5213273763656616,0.5655238032341003
ويه,0.5213162365712618,0.5899718184220163
المش,0.5213146364247357,0.5782411142631814
برك,0.5213076945613412,0.5836404123727013
##ملة,0.521300957961516,0.5688281817869707
وكن,0.5212960071288623,0.6017167189946542
والآن,0.521284818649292,0.6111188530921936
وعقب,0.5212794095277786,0.595170646905899
فرك,0.521274745464325,0.6170480052630106
قبر,0.521268910982392,0.5787115015766837
جل,0.5212676227092743,0.5875686716915357
##سام,0.5212621452479527,0.5673077219519121
ومر,0.5212608523465492,0.595492306190568
##اقبة,0.5212529301643372,0.5438820123672485
بوجه,0.5212462991476059,0.5930012183056937
دفعت,0.5212441794574261,0.6148139759898186
بت,0.5212376583367586,0.5576789230108261
##لقه,0.5212352871894836,0.5497365792592367
والثانية,0.5212351977825165,0.5939881205558777
##ورتي,0.5212296843528748,0.6082199811935425
وقطع,0.5212294608354568,0.5738391578197479
##فوف,0.5212274432182312,0.5884268999099731
##رد,0.5212185820846846,0.5607037677457838
السبيل,0.5212126791477203,0.5879081845283508
##دين,0.5211991334245318,0.5716280419202078
وإخ,0.5211907955152648,0.5739285711731229
عيون,0.5211827048548946,0.5885639201711725
التلا,0.5211807087063789,0.5563707485795021
ينج,0.5211805496730056,0.5806203618937847
##لاس,0.5211794376373291,0.5819575786590576
يتخذ,0.5211658875147501,0.5671218832333883
قاموا,0.5211579402287801,0.5759611129760742
للنا,0.5211514404841832,0.5616977385112217
أوت,0.5211432695388794,0.5716683149337769
مرف,0.5211285462504939,0.5797937308487139
##درة,0.5210791329542795,0.5747787157694498
والفا,0.5210685551166534,0.5905579209327698
بوا,0.5210499522440574,0.5864898623789058
خفا,0.5210473329521889,0.5734295858893284
وتن,0.5210411761488233,0.596589134739978
أسفل,0.5210394263267517,0.5734863355755806
ذر,0.5210356059912089,0.5823059065921886
الينا,0.521003532409668,0.6071805477142334
الاهل,0.5209799408912659,0.5740385055541992
##قيد,0.5209776673998151,0.5642157452447074
كتابه,0.5209766328334808,0.5908700625101725
مست,0.5209736270563943,0.5760806761090718
##حام,0.5209691865103585,0.5839166428361621
تكن,0.5209670231260103,0.5641489594147123
الكن,0.5209659020105998,0.5907560666402181
##ثال,0.5209658443927765,0.5820497771104177
سواك,0.5209534466266632,0.5814236808906902
كسي,0.520951647311449,0.6001271298155189
لوق,0.5209310278296471,0.580292358994484
تحلم,0.5209034383296967,0.5781791985034943
##يمر,0.5208843896786371,0.5973339378833771
ينب,0.5208778977394104,0.5981545681538789
مدي,0.5208541684680514,0.5862230923440721
##واية,0.520834071295602,0.5599176798548017
##وحه,0.5208267725649334,0.5807695587476095
تعط,0.520813626902444,0.5644505747726986
##نون,0.520804454451022,0.5696565314479496
تعدل,0.5208042860031128,0.5936498244603475
##ضين,0.520801319525792,0.5913770703169016
هز,0.520773752739555,0.5868585062654395
##سم,0.520772239879558,0.5564357348178562
##جوم,0.520764422416687,0.5845189064741134
المظ,0.52075105243259,0.5958853099081252
##شب,0.5207457678658621,0.563880205154419
المكت,0.5207374691963196,0.6107681393623352
شاع,0.5207349546253681,0.5998020730912685
وجي,0.5207333425680797,0.6083009004592895
معاناة,0.5207285284996033,0.5593855381011963
التك,0.5207279808819294,0.5676042474806309
عثر,0.5207246045271555,0.5640129248301188
قذ,0.5207204385882332,0.5932060324010395
والقط,0.5206476032733918,0.5535325467586517
ونب,0.5206473415548151,0.5889579382809725
##ينه,0.5206454442813993,0.5931738987565041
##بدل,0.5206443667411804,0.5555265307426452
القذا,0.5206426158547401,0.5854184180498123
وأع,0.5206364837785562,0.583663402001063
##اقم,0.5206338350589459,0.5847448706626892
المواهب,0.5206303596496582,0.5760762691497803
فخ,0.5206162666803912,0.5803243513954314
وتم,0.5206072862083847,0.5875086961565791
##اص,0.5205860618425875,0.586438502584185
##هم,0.5205792642865085,0.565897089575753
بلغ,0.5205726150204154,0.5774580380495857
##لكي,0.5205691993236542,0.5854834198951722
##صلي,0.5205633980887276,0.5892873236111232
##راعه,0.5205491781234741,0.5849744319915772
##طال,0.5205459729546592,0.5812554983865648
وتب,0.5205319981749464,0.5646174891692836
##ازم,0.5205255150794983,0.565219521522522
##ؤاد,0.5205034544834723,0.5625814245297358
اكت,0.5204909060682569,0.5802516277347293
رؤوس,0.5204625046915479,0.600338821609815
##اته,0.5204535275697708,0.5801039454009798
غضب,0.5204161120497662,0.581994090391242
قن,0.5204136080520098,0.5853751551273257
تت,0.5204129252168868,0.5608924798391484
ذل,0.5204090787159218,0.5847908359962505
الآن,0.5203996658325195,0.6012280384699503
أول,0.5203948394576116,0.5752567804571408
جار,0.5203863132384515,0.5876611165942685
أمان,0.5203838720917702,0.5804099589586258
القب,0.5203820033506914,0.5897534164515409
اضطر,0.5203586779534817,0.576035138219595
##ثق,0.52035024659387,0.5601416168541744
تزال,0.5203385174274444,0.5450572609901428
ديما,0.5203350782394409,0.5774203240871429
يروي,0.5203333894411722,0.5865511298179626
بأي,0.5203284682596431,0.5807438514688436
شد,0.5203217562507181,0.5758426526013543
وحم,0.5203119724988937,0.5957551240921021
جرت,0.5202994438318106,0.5956232112187606
مباد,0.5202949978411198,0.6052635610103607
روان,0.5202940901120504,0.6055628756682078
ومق,0.5202855883904223,0.566423976196433
المن,0.5202801593889793,0.5791580205162367
بدأت,0.5202611088752747,0.6103541553020477
مب,0.5202555038034916,0.5716617360711098
لع,0.5202461212505529,0.5677511581668148
مفت,0.520235000686212,0.5645772299983285
##رف,0.5202297970004703,0.5660668011160864
الكلمات,0.5202218890190125,0.5991995930671692
##عال,0.5201985107527839,0.5654776593049368
السلو,0.5201685070991516,0.5842853903770446
بمن,0.5201455262345327,0.5813961390038611
جم,0.5201430084213378,0.5927996304300096
بذ,0.5201222551219603,0.5831872561398674
وأسر,0.5201189030300487,0.5710498582233082
##ودج,0.5201105806562636,0.5700973868370056
##لقا,0.520085334777832,0.5602039419687711
المهند,0.5200748331844807,0.6001132316887379
